LEMMA, FREQUENCY, RANGE, UDP
הוכח, 3898, 3329, 0.5457602948710232
הגדיר, 4093, 3262, 0.5457589968414791
ישנה, 3941, 3346, 0.5457570020565135
הימור, 6136, 3251, 0.5456728886680644
מקובל, 3948, 3200, 0.5456686044381166
שאינך, 4372, 3315, 0.5456334957065918
התרכז, 3927, 3300, 0.5456317873655234
תגלה, 3976, 3404, 0.5456283268135951
סירה, 6069, 3332, 0.5455981702067181
תש, 3793, 3253, 0.5455894297970394
ראיון, 5709, 3123, 0.5455823667615258
אזעקה, 5941, 3493, 0.5455785268649784
היות, 3866, 3113, 0.5455633943694516
מצטערה, 4117, 3541, 0.545542969113297
רוע, 4471, 3456, 0.5454101029324318
רקע, 4050, 3188, 0.5453489253089561
ביקורת, 4812, 3205, 0.5453446544991792
פרופסור, 11003, 3415, 0.5453242772420294
הולד, 6202, 3381, 0.5453119612908449
יועץ, 4929, 3217, 0.5453087533346355
הנאה, 3929, 3204, 0.5453033110540192
אחך, 3783, 3311, 0.5452688474664049
חורף, 5321, 3280, 0.5452466406300083
שבאה, 3625, 3311, 0.5452365257565711
החשוב, 3669, 3243, 0.5451426702207036
רם, 3953, 3158, 0.5451398651349888
עולמי, 4712, 3154, 0.5451395632076395
העסיק, 3897, 3220, 0.5451377955133276
מזדיין, 7127, 3016, 0.5451028368882465
תהיי, 3883, 3373, 0.5450748294678214
הפריד, 4014, 3288, 0.545053026184274
העז, 4158, 3203, 0.5450498494956668
חפר, 4517, 3369, 0.5450337217703263
זכוכית, 4501, 3272, 0.544983033231311
כובד, 3681, 3113, 0.5449822126082589
נצח, 4273, 3269, 0.5449760140655824
השיב, 4308, 3332, 0.5449562236310334
החביא, 4253, 3375, 0.5449503837883689
הוד, 16715, 3402, 0.5448788212132053
הצחיק, 3730, 3218, 0.5448390551748747
הפרעה, 4384, 3350, 0.5448333417804185
שהבחור, 3770, 3262, 0.5447932989882812
השתגעה, 3778, 3115, 0.54478850427875
מזוין, 8075, 3029, 0.5447718466630214
שנאה, 4586, 3237, 0.5447587646143404
אשלם, 3818, 3141, 0.5447365134214186
תביא, 3853, 3156, 0.5447361908494648
מוניטין, 3997, 3091, 0.5447353934515934
התחבר, 4066, 3353, 0.5447301264967204
איכות, 3993, 3111, 0.5447227873396145
הספה, 4658, 3387, 0.5447085979198285
סוכר, 4708, 3195, 0.5446715293657638
חסם, 4010, 3243, 0.5446664224065811
תקין, 4615, 3308, 0.5446626315409729
צועק, 4210, 3159, 0.5446425443402263
שמועה, 4123, 3211, 0.5446311459376436
מיהר, 3611, 3163, 0.5446027054135618
חליפה, 4446, 3217, 0.5445942661221206
הסוס, 7140, 3276, 0.5445757289577444
ניסית, 3776, 3416, 0.5445434192689109
ימינה, 4770, 2999, 0.5445248210603053
מייל, 5265, 3142, 0.5445245759056199
פרידה, 4617, 3324, 0.5445245300214534
הרגע, 4632, 3164, 0.5444974824420211
נאמנות, 4418, 3249, 0.5444897045870549
דמיון, 4026, 3095, 0.544471018638879
חיוני, 4044, 3295, 0.5444558345318384
מעצב, 3967, 3234, 0.5444385446750792
סל, 4863, 3219, 0.5444259204990716
אוו, 9427, 3458, 0.5443918411240478
שתרצי, 3818, 3343, 0.5443702755466399
הסתכן, 3891, 3417, 0.5443515612121308
מל, 5378, 3217, 0.5443453097623767
רוברט, 9443, 3147, 0.5443316241326759
גניבה, 4191, 3251, 0.5443202743131252
אממ, 7095, 3370, 0.5443045276405971
מרי, 11947, 3271, 0.544280280946345
פיקוד, 5735, 3275, 0.5442582408566039
הכובע, 4818, 3084, 0.5442511871422087
נגדך, 3696, 3148, 0.5442280316370314
קש, 3500, 3151, 0.5442266200621594
ריגש, 3634, 3121, 0.5442060838412511
מונה, 4705, 3113, 0.5441799049627276
תחזיק, 4230, 3175, 0.54415697290633
דף, 4066, 3176, 0.544149971804631
כיום, 4159, 3037, 0.5441489473161026
איחור, 3701, 3174, 0.5440667198540511
הרע, 4006, 3272, 0.5440658011691246
הולדה, 5686, 3187, 0.5440524570125129
חייה, 3798, 3321, 0.5440417863322593
הכחיש, 3796, 3061, 0.5439886729245289
נשאה, 4148, 3188, 0.5439449554748064
האכל, 4039, 3221, 0.5439334434447749
מונית, 4607, 2980, 0.543925913325072
כינה, 3654, 3034, 0.5438813106557854
הועבר, 3873, 3206, 0.5438757030649288
בסיסי, 3662, 3067, 0.5438712438302316
שכול, 3602, 3157, 0.5438251676522566
בריטי, 7112, 3089, 0.5438006672665894
קווין, 15572, 3475, 0.5437983500013529
ממוצע, 3874, 2943, 0.5437181382777706
הרח, 4708, 3157, 0.5436848151226119
שיט, 7134, 3107, 0.5436831606831889
אשאיר, 3505, 3229, 0.5436820360246296
שפגיש, 3442, 3079, 0.5436471698672167
אובדן, 4130, 3245, 0.5436257975398036
ואמר, 3467, 3072, 0.5436115037313578
דמעה, 4108, 3087, 0.5436084715549862
הנייד, 5069, 3261, 0.5435702145211874
צהוב, 4724, 3127, 0.5435537482613717
שיתוף, 3932, 3139, 0.5435463622605881
כב, 4135, 3069, 0.5435160637220509
קורס, 4883, 3144, 0.5434976850964905
בלע, 3904, 3077, 0.5434891612210506
נתיב, 4868, 3279, 0.5434846545648273
עמוס, 3804, 3191, 0.5434815201365922
כנסת, 3736, 3084, 0.5434791795544915
כספי, 3792, 2976, 0.5434188947270688
שמלה, 4850, 3149, 0.5434109284900799
כתיבה, 4501, 2992, 0.5433989089404778
שמה, 3531, 3148, 0.5433613375680908
התעניין, 3557, 3019, 0.543317429073654
זריקה, 4262, 3078, 0.5432674975156808
רישום, 4386, 3203, 0.543250321204249
סתכל, 3833, 3041, 0.5432464942105832
שדיבר, 3391, 3116, 0.5432431652680122
חיבור, 4384, 3239, 0.543224497383865
קופץ, 3597, 2984, 0.5431911769912563
סתום, 4022, 3143, 0.543158808831061
שמיים, 4008, 3024, 0.5431502929314629
המזוין, 7176, 2796, 0.543141172912492
חמד, 3493, 3114, 0.5431231607592301
המעיל, 4553, 3115, 0.5430896081471227
באם, 3844, 3047, 0.5430882636349104
ממזר, 4313, 3068, 0.5430316587083426
נאה, 3817, 3058, 0.5430042297699136
ז, 7318, 3128, 0.543002475114598
הוודא, 3498, 3138, 0.542985598013824
כנות, 3389, 2961, 0.5429700939154056
תעורר, 3994, 3118, 0.5429566078271335
מועמד, 5623, 3046, 0.5429282789080161
נפצע, 3954, 3155, 0.5428725894455901
חולשה, 4063, 3202, 0.5428457824258879
משלוח, 4378, 3221, 0.5428404486860955
מדיניות, 4277, 2958, 0.5428237210847782
הקריב, 4065, 3220, 0.5428202579522758
נגדי, 3725, 3091, 0.5428113317411516
בזכות, 3732, 3108, 0.5427565899901947
אוקי, 16164, 3380, 0.5426800805907535
סומך, 3908, 3235, 0.5426760863526666
פרסום, 4358, 2871, 0.5426699987747432
לארי, 11118, 3194, 0.5426399651047439
ולהיות, 3286, 2945, 0.5426004677448182
צעוק, 3574, 3021, 0.5425601591533887
נבנה, 3942, 3091, 0.5425310192933129
קופה, 4275, 3013, 0.5425020626541054
תושב, 4534, 3099, 0.5424462517070309
בוש, 4434, 2885, 0.5424440519016342
כועסה, 4049, 3275, 0.542440283673389
חנייה, 4337, 3183, 0.5424296826686794
האחה, 5277, 3220, 0.5424188154842171
הש, 3869, 3050, 0.5424169578502184
ודבר, 3149, 2849, 0.5423813820345088
פיחד, 3754, 3169, 0.5423761537882705
כנה, 3709, 3106, 0.5423523608809098
קולנוע, 5177, 2971, 0.5423364722767203
הקדים, 3461, 3046, 0.5423130174247703
המוזיקה, 4879, 3027, 0.5423098846059478
הציוד, 4099, 3108, 0.5422991153463199
אביב, 4999, 2941, 0.5422938581771333
חושך, 4239, 3055, 0.5422544254549622
קיום, 3885, 3074, 0.5422072551129207
פיצה, 5574, 3328, 0.5422029455516102
שיעשה, 3267, 3013, 0.5421794803773552
שלף, 3681, 3031, 0.5421636743515872
גאווה, 3872, 2924, 0.5421549210390307
תקן, 3790, 3019, 0.5421347796461955
מורכב, 3709, 3014, 0.5421207387341622
הוכר, 3394, 2940, 0.5421176394628241
הקסם, 5111, 3179, 0.5420556200149718
ותגיד, 3268, 2936, 0.5420361345619495
נקבע, 3401, 2950, 0.5419887474515523
הך, 3372, 2985, 0.5419862339708831
סיני, 5038, 3021, 0.5419035149475899
לבי, 3932, 2984, 0.5418730525040829
נשכח, 3373, 2982, 0.541801849261146
משמעותי, 3458, 2968, 0.5417942004349612
דגל, 5334, 2845, 0.5417904102215105
התאבד, 4539, 3030, 0.5417704372744347
נפץ, 5726, 3100, 0.5417447514446331
השליך, 3761, 3011, 0.5417438250179798
בינך, 3428, 3101, 0.5416958056665516
פיצוץ, 4464, 3073, 0.5416932947664602
חיין, 3496, 3047, 0.5416808847782283
חיצוני, 3834, 3057, 0.541663280091242
חיוך, 3504, 2868, 0.5416451515474008
הנרי, 15261, 3142, 0.5416411354342837
מיץ, 5927, 3111, 0.541626984483452
תקדם, 3410, 3041, 0.5416232682660109
הטיפוס, 3734, 2919, 0.5416075293352094
אמשיך, 3368, 3048, 0.5416058700250748
מסקנה, 3477, 2932, 0.5415942084037784
הבולבל, 3431, 3039, 0.5415916975036852
לזמן, 3437, 3083, 0.5415410666097151
ניחש, 3630, 3081, 0.5415202026556999
אכזב, 3491, 3042, 0.5415019502442313
מזרחי, 4126, 2980, 0.5414705450427819
שכחתי, 3180, 2901, 0.5414533347798323
לבדי, 3577, 3029, 0.5414375287540641
בוחר, 3779, 3039, 0.5414362591108501
הרביץ, 4167, 2962, 0.5414361741221603
בוצע, 3707, 3012, 0.5414350952712398
פריז, 7407, 2871, 0.5414141341855712
הגעיל, 3506, 2992, 0.541408636629247
הישג, 3404, 2893, 0.54136542489023
לאבי, 4727, 3117, 0.5413077645082296
רכוש, 3785, 2861, 0.5412778066056744
מלאך, 5313, 3040, 0.5412617089748597
תוישאר, 4093, 3125, 0.5412503234751551
מועד, 3604, 2894, 0.5411828181971037
הפר, 3640, 2951, 0.5411819820905979
התרגל, 3386, 3040, 0.5411715075340938
מכוסה, 3474, 3017, 0.5411496939282464
האורה, 3987, 2944, 0.5411356065658512
אמי, 4331, 3075, 0.541135400119801
מטען, 4270, 3041, 0.5411243294503245
אנגלי, 4540, 2819, 0.5410919347681769
סרב, 3404, 2942, 0.5410575518946008
הרכיב, 3840, 3005, 0.5410447677229021
הובא, 3660, 2975, 0.541014229190832
כישלון, 3801, 2959, 0.5410092435187034
לוויה, 4847, 3058, 0.5410070242236587
אלוף, 6212, 2769, 0.5410028874229929
תיבה, 4923, 2989, 0.540961871891761
לואיס, 11412, 3011, 0.5409457773634244
בנך, 4756, 3209, 0.540922961972328
יסוד, 3773, 2917, 0.540865866736389
נכתב, 3441, 2795, 0.5408631829377286
אד, 8353, 3021, 0.5408497776335555
מצדך, 3508, 3020, 0.5408435731434745
קליפורניה, 4642, 2732, 0.5408419473808228
ועשה, 3112, 2852, 0.5408352069172646
שעזב, 3296, 2990, 0.5408026632779233
תפסתי, 3528, 2890, 0.5407958557193964
המליץ, 3325, 2894, 0.5407939564157285
כבש, 4303, 2962, 0.5407809138698176
אופי, 3476, 2779, 0.5407684938759324
האין, 3879, 2871, 0.5407498827644494
נרגש, 3427, 2873, 0.5407345825315055
תעצר, 4051, 2980, 0.5407317980152259
נודע, 3316, 2803, 0.5407276046549869
סוגל, 3639, 3040, 0.5407245905426443
הוכנה, 3493, 3089, 0.5407085471039189
תשעה, 3709, 2835, 0.5407049962318431
שהגעה, 3234, 2925, 0.5406967538732641
בטן, 3907, 3026, 0.5406919952917919
החמיר, 3763, 3178, 0.5406852264418998
הכנסה, 3909, 2806, 0.5406423579194414
טענה, 3575, 2842, 0.5406394728358804
ברזל, 4800, 2941, 0.540612906691409
בטל, 3788, 2932, 0.5406022996438484
רגשי, 3707, 3012, 0.5406001113157102
בלעד, 3289, 2948, 0.5405386884544339
מאסר, 3997, 2769, 0.5405275584317155
הביס, 4485, 3168, 0.5405014197811038
שתהי, 3411, 3037, 0.5404751985520699
השמלה, 4914, 2900, 0.5404659291243854
זאב, 10026, 3260, 0.5404569380580908
תנצל, 3431, 2930, 0.5404365621736535
שתן, 3748, 2996, 0.540420198743548
סקרן, 3363, 2906, 0.5403965400261215
יודעה, 4220, 3073, 0.5403948420073528
שפט, 3359, 2916, 0.5403525489532626
ניכנס, 3280, 2820, 0.5403291611962775
מגורים, 3789, 2966, 0.5403216233348453
נכנע, 3744, 2877, 0.5403142945000394
הונח, 3269, 2844, 0.540297742687913
נמכר, 3755, 2799, 0.5402751445870719
בל, 6154, 2877, 0.5402516980798481
לפתע, 3329, 2799, 0.5402437183369821
שוכנע, 3332, 2869, 0.5402196854360881
אחלה, 4658, 3143, 0.5401865121362941
נשף, 6480, 2912, 0.5401786774768031
אימה, 3867, 2961, 0.5401632611498154
זרע, 5498, 2890, 0.5401628172908068
שגוי, 3544, 2958, 0.5401316284536741
עשרות, 3511, 2943, 0.5401144856897275
כשה, 3161, 2851, 0.5401112780342135
דאוג, 3135, 2868, 0.5400591891150077
יהודי, 11644, 2799, 0.5400499102789948
סיטי, 6628, 2870, 0.5400467688044732
תסתובב, 3605, 2800, 0.54002271783955
אנסה, 3268, 2928, 0.5399933818557257
יקום, 5432, 3003, 0.539977885499033
רשאי, 3629, 2838, 0.5399642807042822
נסיך, 5609, 2962, 0.5399600731260863
השקעה, 4257, 2753, 0.5399314815879528
מארק, 11423, 2909, 0.5398865870791263
איתכם, 3248, 2872, 0.5398829461213999
נקווה, 3406, 3003, 0.5398787139773571
מוצלח, 3253, 2824, 0.5398629466602252
עבריין, 4406, 2882, 0.5398627118278414
ואיפה, 3094, 2844, 0.5398568900492067
דמם, 3723, 2962, 0.5398494683136799
התנגדות, 4328, 2802, 0.5398392053643772
פרטייה, 3344, 2904, 0.5398361912520344
פנייה, 3765, 2829, 0.5398343254958501
אמין, 3453, 2818, 0.5398233348242185
סובב, 3424, 2816, 0.539808847472601
מוסרי, 3602, 2710, 0.5397988529031619
אחזיר, 3373, 2957, 0.5397827784975279
נקם, 4049, 3099, 0.5397800972794439
הפרח, 4428, 2871, 0.5397690386083616
חולק, 3269, 2942, 0.5397503948538769
הדף, 3713, 2918, 0.5396963859864014
תקרית, 3748, 2928, 0.539598886677737
בהקדם, 3411, 2957, 0.5395985563640548
אנגליה, 6261, 2701, 0.5395518163050759
בטיחות, 3959, 2928, 0.5395321994421625
התיקים, 3866, 2813, 0.5394849491022742
אלן, 8994, 2921, 0.5394310368494377
לידה, 3534, 2875, 0.5394286770699643
צרפת, 6651, 2661, 0.5394005990021087
מאמן, 10942, 2834, 0.5393982285113545
נוכחות, 3298, 2816, 0.5393823505761546
תהן, 3371, 2947, 0.5393519875232269
הלוא, 3141, 2879, 0.5392297637193983
בקצה, 3187, 2726, 0.5391914602352392
הארנק, 4298, 2849, 0.5391897518941688
התרשם, 3155, 2819, 0.5391828694989487
עיתונות, 4037, 2557, 0.5391809572924018
טהור, 3439, 2795, 0.5391789057347713
השווה, 3496, 2831, 0.5391647641802891
ניקוי, 3860, 2897, 0.5391500548991678
לבנים, 3560, 2686, 0.5391485401012679
דני, 14175, 3056, 0.5391477622720791
הנ, 4225, 2952, 0.5391462537112546
שפל, 3452, 2726, 0.539125389757241
הסגיר, 4027, 2948, 0.5391059709255833
אפל, 4598, 3095, 0.5390908282177568
הבנ, 3481, 2749, 0.5390717473315039
טרמפ, 3425, 2832, 0.5390436500239848
ער, 3388, 2903, 0.5390367650481883
תיאור, 3564, 2844, 0.5390115063738673
מבחינתי, 3272, 2811, 0.5389669320909138
בריון, 4250, 2805, 0.5389148276882556
גלידה, 4757, 2978, 0.5388857525937368
אורך, 3263, 2700, 0.5388790325236135
מדים, 3865, 2727, 0.5388712262823173
יגל, 3510, 3049, 0.5388548267241541
רווחה, 3519, 2734, 0.5388286932346901
נייד, 4215, 2854, 0.5388203889422962
אווה, 7215, 2851, 0.538806562221616
חל, 3392, 2817, 0.5387923226016831
ת, 3307, 2716, 0.5387734018211225
כמוך, 2989, 2744, 0.5387726070038272
נסי, 3479, 2943, 0.5387517714361452
שחת, 4011, 2742, 0.5387514824116739
פעמים, 2967, 2762, 0.538730922965585
תבואי, 3295, 2773, 0.5387274237050235
אתי, 6263, 2761, 0.538709914368309
ששן, 3160, 2907, 0.5386777656880661
צרכים, 3526, 2886, 0.5386740677231809
קדים, 3164, 2687, 0.5386586229780026
דרומי, 4004, 2768, 0.5386360274577379
ציב, 3261, 2806, 0.5386104900812481
שאהב, 3157, 2787, 0.5385825243830858
דון, 10943, 2870, 0.5385746761271961
הורגים, 3448, 2829, 0.5385700937502482
באשמה, 3369, 2891, 0.538549797522875
שתיקה, 3471, 2762, 0.5385408842146291
מדריך, 3944, 2817, 0.5385317696214846
הוקף, 3169, 2820, 0.538502965236239
השמועה, 3366, 2798, 0.5384779284914227
זקנה, 3530, 2801, 0.53847523437046
ניסי, 3114, 2867, 0.5384683855227241
השאר, 3167, 2843, 0.5384501202083738
משעמם, 3347, 2781, 0.5384476531780664
הזכר, 3659, 2826, 0.5384454338830202
תחשוב, 3139, 2687, 0.5384448222865934
הקלה, 3168, 2817, 0.538442688150543
הפספס, 3319, 2876, 0.5384312484587517
מתכוון, 3218, 2808, 0.5383806356288108
ליגה, 4654, 2731, 0.5383770123808491
נשיג, 3215, 2767, 0.5383597484496159
נחך, 3223, 2861, 0.5383455656059231
גופות, 3978, 2897, 0.5382938689342152
להתראה, 3306, 2658, 0.5382707934268817
חומה, 4166, 2859, 0.5382687238052218
הבץ, 3809, 2671, 0.5382649200367353
המזדיין, 6487, 2625, 0.538264341987793
תפילה, 4004, 2654, 0.5382512481470174
שליח, 4490, 2871, 0.5382288410087739
דקר, 4715, 2890, 0.5382212334717997
תפוח, 4291, 2800, 0.5382050635848676
נרשם, 3227, 2726, 0.5382047332711863
פן, 4367, 2767, 0.5381936445376795
העניש, 3589, 2839, 0.538168865850427
גידול, 6004, 2925, 0.5381547943222118
אשראי, 3757, 2711, 0.538129135307942
אמה, 8339, 2960, 0.5381142814121517
נדפק, 3335, 2671, 0.5381069139711443
האידיוט, 3219, 2738, 0.5381020237803137
דבש, 4841, 2778, 0.5380332736370531
המנוע, 4348, 2735, 0.5380241910385706
נהרס, 3223, 2806, 0.5380206608111
קני, 6972, 2910, 0.5380035747117373
שכתב, 3102, 2684, 0.5380028858061208
השב, 3228, 2799, 0.5379735369194178
זוכרה, 3344, 2904, 0.5379663680803022
סאם, 17202, 2995, 0.5379645368410059
שהבא, 3021, 2828, 0.5379622391592849
תאמין, 3077, 2827, 0.5379460099191139
הרובה, 5004, 2752, 0.5379317861368884
השחק, 3150, 2690, 0.5379187512986745
הכוס, 3548, 2675, 0.5378606960886005
התנהל, 3118, 2669, 0.5378461364808658
הרם, 3388, 2593, 0.5378369057618162
התפתח, 3420, 2727, 0.5377940501422371
אשת, 3416, 2786, 0.5377632561331775
חיבוק, 3673, 2816, 0.5377405109395235
עודף, 3415, 2667, 0.5377209682402362
הסירה, 5697, 2745, 0.5376883084749926
עיקר, 3120, 2650, 0.5376863472375091
טפס, 3356, 2676, 0.5376709773290231
זמנך, 3030, 2724, 0.5376562861119312
בעלות, 3277, 2615, 0.5376547377665495
אשכח, 3030, 2660, 0.537652588147044
בלעדיך, 3076, 2736, 0.537651989453497
הנחש, 3861, 2812, 0.5376392723767639
סיוע, 3906, 2701, 0.5376305293865125
צאו, 4018, 2722, 0.5376051855531935
אכין, 3158, 2787, 0.5375958154830602
ראי, 3405, 2758, 0.537584300954576
נציג, 3714, 2562, 0.537574388963559
הכיף, 3333, 2840, 0.5375632408768143
קינג, 6055, 2626, 0.5375555028172652
לבחורה, 3211, 2783, 0.5375349913153313
הירח, 5053, 2722, 0.5375255515696559
שיפר, 3097, 2735, 0.5375049405120556
האדון, 4699, 2625, 0.5375022323937065
אוקיינוס, 5440, 2744, 0.5374984658477862
מתכת, 4052, 2775, 0.5374954956052276
נטפל, 3146, 2752, 0.5374897228575322
מבטיח, 3071, 2671, 0.5374851036271431
טייס, 6637, 2757, 0.5374811501852694
הפרה, 3531, 2644, 0.537469532433758
החום, 3819, 2785, 0.5374533702885518
כוסי, 3359, 2593, 0.5374389732570821
אישיות, 3213, 2600, 0.5374261787630805
סודה, 3369, 2804, 0.5374079805436989
גייס, 3378, 2663, 0.5374069766997773
המכנסי, 3658, 2787, 0.5374059780170046
ניק, 7907, 2864, 0.5373982777297626
התפרץ, 3341, 2767, 0.5373894029796974
החמיץ, 3075, 2630, 0.5373718705488295
שדד, 3973, 2625, 0.5373216293217793
נשים, 3413, 2740, 0.5373131934200286
הבריח, 3458, 2788, 0.5372927965502037
אחשוב, 2956, 2674, 0.537283176164234
נוציא, 3189, 2795, 0.5372819400685043
איפשהו, 3045, 2750, 0.537250939613394
אגף, 4525, 2703, 0.5371764736617115
צעקה, 3914, 2704, 0.537175096495464
שאחזור, 3054, 2781, 0.5371722991514742
זוהר, 3603, 2636, 0.5371577240602854
התפרק, 3086, 2643, 0.5371519745377701
בסוד, 3217, 2762, 0.5371318125003299
טייל, 3463, 2602, 0.537088458829651
מרטין, 9089, 2663, 0.5370618807390053
אבק, 3951, 2733, 0.537051886911745
מצידך, 3096, 2640, 0.5370211548364994
לבחור, 2929, 2669, 0.5369547359807914
נערך, 3078, 2609, 0.5369537940706846
נרדם, 3230, 2747, 0.5369410898968288
גבעה, 4094, 2570, 0.5369378080715115
גרסה, 3675, 2710, 0.5369329739864557
מבולבל, 2963, 2606, 0.5369292502158143
אלים, 3315, 2694, 0.5369285921690264
השין, 3378, 2669, 0.5369152273678098
שריפה, 4114, 2807, 0.536913957724597
בך, 3258, 2610, 0.5369087630258432
מוט, 4388, 2638, 0.5369035554242093
הקנא, 3449, 2728, 0.5368766606649349
מעתה, 3207, 2699, 0.5368709498510544
תשיג, 3007, 2586, 0.5368602482038929
סידור, 3218, 2668, 0.5368502691179117
רפאי, 4953, 2795, 0.536819569353266
כלכלי, 3475, 2444, 0.536813671394247
תשב, 3170, 2607, 0.5367993440383181
היר, 4315, 2684, 0.5367896746214118
טמבל, 3627, 2592, 0.5367735511848404
ענן, 3786, 2601, 0.5367676365054823
בעצמו, 2822, 2630, 0.536761430221079
התקשה, 3108, 2751, 0.5367558819834632
יפיפה, 3134, 2594, 0.5367508679250036
השתבש, 3253, 2739, 0.5367445971262095
כישורים, 3289, 2751, 0.5367275085543505
הינוק, 3724, 2726, 0.5366906089033376
השתמשה, 3074, 2762, 0.5366452088361794
מלוא, 2943, 2554, 0.5366201720913628
הגביר, 3163, 2636, 0.5365683644549035
הריץ, 3379, 2651, 0.5365629684712478
המחורבן, 3363, 2467, 0.536515542652218
צייד, 5592, 2818, 0.536508674651369
הסתתר, 3302, 2819, 0.5364932955096641
אנוש, 5078, 2884, 0.5364799478089552
הולם, 3327, 2673, 0.5364659130215956
כתבה, 4669, 2547, 0.5364611659319497
הגון, 2982, 2510, 0.5364429588013155
עייפה, 3304, 2668, 0.5364318003922682
מתקדם, 3056, 2667, 0.5364279579151479
חיי, 2893, 2578, 0.5363959716801434
הדאיג, 2938, 2608, 0.536365407342317
התנצלות, 3232, 2714, 0.5363649118717935
יפהפה, 3115, 2574, 0.5363637583544838
קניון, 5237, 2834, 0.5363549818167486
מוגזם, 2927, 2565, 0.5363024490385343
שנגיע, 2921, 2603, 0.5362531135935329
יועד, 3084, 2614, 0.5362500169027694
הרוצח, 4191, 2659, 0.536238089482182
לעד, 3374, 2621, 0.536237575947631
אוצר, 5078, 2560, 0.5362373375711487
צהרי, 3013, 2565, 0.5362317722330272
הרוג, 3370, 2704, 0.536198211846886
הכאיב, 3174, 2597, 0.5361607547915355
איתר, 3306, 2781, 0.5361499757271062
טרור, 4782, 2652, 0.5361144076531212
לכד, 3597, 2797, 0.5361095897184089
חינוך, 3592, 2419, 0.5360999409461071
שתעשי, 3053, 2762, 0.5360965861977807
לנוע, 3670, 2688, 0.5360878303046492
החודש, 3067, 2550, 0.5360806666266853
ראיה, 3230, 2642, 0.5360754177358424
ספג, 3047, 2629, 0.5360737093947714
אר, 5130, 2588, 0.536062427118092
שהכיר, 2883, 2589, 0.5360603033043441
הברכי, 3476, 2598, 0.5360393954805445
דשא, 3673, 2532, 0.5360221185266651
תאמר, 3617, 2580, 0.5360182270186059
הממזר, 3356, 2619, 0.5360124671737889
ערובה, 6306, 2753, 0.5360077996228781
גבירתי, 4706, 2540, 0.5359955050501339
התחרט, 3048, 2681, 0.5359945966875107
הרעש, 3161, 2602, 0.5359867388347004
שומן, 4181, 2604, 0.5359852962929212
הזיז, 2973, 2536, 0.5359704966916514
כדורגל, 5036, 2545, 0.5359503632004174
גנרל, 11700, 2669, 0.5359495722242398
וכול, 2838, 2586, 0.535942817437383
נשחק, 3270, 2591, 0.5359227792675715
השעמם, 3085, 2633, 0.5358997553717529
דוחה, 3225, 2700, 0.5358971567320867
גילוי, 3158, 2559, 0.5358733689858779
המשוגע, 3257, 2618, 0.5358706748649157
שרשרת, 3384, 2587, 0.5358613538257188
צעצוע, 3850, 2728, 0.5358439375207543
מעלית, 4232, 2630, 0.535806859810023
נפילה, 3218, 2565, 0.5357882486985381
חויב, 2962, 2571, 0.5357838591393828
פוליטיקה, 3594, 2393, 0.5357797173154867
השמח, 3018, 2588, 0.5357639138702952
מסורת, 3665, 2585, 0.5357534367332148
אנוכי, 3286, 2644, 0.5357282477344351
שהייתה, 2788, 2523, 0.5357222891852929
שתצטרך, 2839, 2615, 0.5356791419606655
תפסן, 3206, 2563, 0.5356779755404779
הקוד, 4790, 2704, 0.5356730357153194
דר, 9480, 2801, 0.5356643195044244
שבורה, 3164, 2660, 0.5356594805548985
פיסה, 3075, 2508, 0.5356490369653006
חצה, 3023, 2527, 0.5356435558226502
שנתחיל, 2885, 2670, 0.5356279820486896
מוגבל, 2975, 2556, 0.5356063516637125
ניהול, 3140, 2487, 0.5355837484017196
ברך, 3329, 2461, 0.5355753408863002
גרמני, 9255, 2436, 0.5355743054968972
מודעה, 3649, 2515, 0.5355683836543854
הי, 3249, 2499, 0.5355556717388053
שתייה, 3187, 2595, 0.5355434578743221
מוגן, 3462, 2764, 0.5355238945304276
רווק, 3791, 2626, 0.5355224261828921
נסוג, 3465, 2591, 0.535512067752291
איטלקי, 4204, 2445, 0.5354763773673686
מחזה, 4863, 2421, 0.5354427779284466
נורמלי, 3378, 2661, 0.5354414373971439
חה, 6462, 2610, 0.535414563645881
דווח, 3258, 2627, 0.535413058806881
משאב, 3525, 2658, 0.5354120627046848
מחבר, 2994, 2558, 0.5354071441275221
עסוקה, 3032, 2620, 0.5353988320934024
בהיר, 2983, 2433, 0.5353953199299603
פוגש, 2800, 2469, 0.5353871007965625
שתיקח, 2725, 2521, 0.5353465031806629
עצמאי, 3013, 2480, 0.5353236547639851
הזדקק, 2919, 2608, 0.5353041972236938
שמוק, 3609, 2422, 0.5353015753588477
צלם, 3453, 2389, 0.5352764766802158
מור, 4941, 2571, 0.5352443240829543
שיח, 3371, 2521, 0.5352152989736234
תדאגו, 2983, 2550, 0.535210548133878
פח, 3219, 2587, 0.5351528283986355
הטיפש, 3087, 2564, 0.5351513445676455
סטיב, 10783, 2657, 0.535134179848583
ולקח, 2638, 2504, 0.5351337295583573
רצוף, 2868, 2469, 0.5351036839162322
איכס, 3978, 2816, 0.535102636202524
רבע, 2961, 2427, 0.5350969511943989
השחורה, 3933, 2539, 0.5350787736196227
יחסית, 2990, 2604, 0.5350535278481781
מח, 3298, 2520, 0.5350487512026769
כונן, 3120, 2605, 0.5350289478652492
לפינה, 2835, 2437, 0.535023600912532
מכסה, 2991, 2570, 0.5350186178209808
ויליאם, 6529, 2476, 0.5350153363026628
התקלח, 3221, 2631, 0.5350064581485859
